"name","time_value","value"
"Indianapolis-Carmel-Anderson",2020-12-06,1.4
"Kokomo",2020-12-06,1.6
"Lafayette-West Lafayette",2020-12-06,1.58
"Louisville/Jefferson County",2020-12-06,1.1
"Michigan City-La Porte",2020-12-06,1.08
"Muncie",2020-12-06,1.64
"South Bend-Mishawaka",2020-12-06,1.19
"Terre Haute",2020-12-06,1.52
"Bloomington",2020-12-07,1.84
"Cincinnati",2020-12-07,1.34
"Columbus",2020-12-07,1.05
"Fort Wayne",2020-12-07,1.61
"Elkhart-Goshen",2020-12-07,1.15
"Evansville",2020-12-07,1.51
"Chicago-Naperville-Elgin",2020-12-07,1.16
"Indianapolis-Carmel-Anderson",2020-12-07,1.33
"Kokomo",2020-12-07,1.53
"Lafayette-West Lafayette",2020-12-07,1.61
"Louisville/Jefferson County",2020-12-07,1
"Michigan City-La Porte",2020-12-07,0.77
"Muncie",2020-12-07,1.6
"South Bend-Mishawaka",2020-12-07,1.24
"Terre Haute",2020-12-07,1.39
"Bloomington",2020-12-08,1.66
"Cincinnati",2020-12-08,1.24
"Columbus",2020-12-08,1.07
"Fort Wayne",2020-12-08,1.49
"Elkhart-Goshen",2020-12-08,1.12
"Evansville",2020-12-08,1.47
"Chicago-Naperville-Elgin",2020-12-08,1.14
"Indianapolis-Carmel-Anderson",2020-12-08,1.34
"Kokomo",2020-12-08,1.47
"Lafayette-West Lafayette",2020-12-08,1.39
"Louisville/Jefferson County",2020-12-08,0.94
"Michigan City-La Porte",2020-12-08,1.02
"Muncie",2020-12-08,1.7
"South Bend-Mishawaka",2020-12-08,1.25
"Terre Haute",2020-12-08,1.37
"Bloomington",2020-12-09,1.52
"Cincinnati",2020-12-09,1.3
"Columbus",2020-12-09,1
"Fort Wayne",2020-12-09,1.44
"Elkhart-Goshen",2020-12-09,1.17
"Evansville",2020-12-09,1.41
"Chicago-Naperville-Elgin",2020-12-09,1.14
"Indianapolis-Carmel-Anderson",2020-12-09,1.27
"Kokomo",2020-12-09,1.34
"Lafayette-West Lafayette",2020-12-09,1.3
"Louisville/Jefferson County",2020-12-09,0.92
"Michigan City-La Porte",2020-12-09,0.97
"Muncie",2020-12-09,1.54
"South Bend-Mishawaka",2020-12-09,1.18
"Terre Haute",2020-12-09,1.13
"Bloomington",2020-12-10,1.44
"Cincinnati",2020-12-10,1.36
"Columbus",2020-12-10,1.08
"Fort Wayne",2020-12-10,1.36
"Elkhart-Goshen",2020-12-10,1.4
"Evansville",2020-12-10,1.43
"Chicago-Naperville-Elgin",2020-12-10,1.19
"Indianapolis-Carmel-Anderson",2020-12-10,1.4
"Kokomo",2020-12-10,1.4
"Lafayette-West Lafayette",2020-12-10,1.29
"Louisville/Jefferson County",2020-12-10,0.9
"Michigan City-La Porte",2020-12-10,1.03
"Muncie",2020-12-10,1.62
"South Bend-Mishawaka",2020-12-10,1.4
"Terre Haute",2020-12-10,1.53
"Bloomington",2020-12-12,1.27
"Cincinnati",2020-12-12,1.21
"Columbus",2020-12-12,1.09
"Fort Wayne",2020-12-12,1.27
"Elkhart-Goshen",2020-12-12,1.18
"Evansville",2020-12-12,1.31
"Chicago-Naperville-Elgin",2020-12-12,1.08
"Indianapolis-Carmel-Anderson",2020-12-12,1.33
"Kokomo",2020-12-12,1.32
"Lafayette-West Lafayette",2020-12-12,1.41
"Louisville/Jefferson County",2020-12-12,0.79
"Michigan City-La Porte",2020-12-12,0.96
"Muncie",2020-12-12,1.49
"South Bend-Mishawaka",2020-12-12,1.27
"Terre Haute",2020-12-12,1.63
"Bloomington",2020-12-13,1.21
"Cincinnati",2020-12-13,1.15
"Columbus",2020-12-13,1.06
"Fort Wayne",2020-12-13,1.2
"Elkhart-Goshen",2020-12-13,1.22
"Evansville",2020-12-13,1.34
"Chicago-Naperville-Elgin",2020-12-13,1.03
"Indianapolis-Carmel-Anderson",2020-12-13,1.31
"Kokomo",2020-12-13,1.27
"Lafayette-West Lafayette",2020-12-13,1.33
"Louisville/Jefferson County",2020-12-13,0.81
"Michigan City-La Porte",2020-12-13,0.94
"Muncie",2020-12-13,1.37
"South Bend-Mishawaka",2020-12-13,1.19
"Terre Haute",2020-12-13,1.48
"Bloomington",2020-12-14,1.23
"Cincinnati",2020-12-14,1.17
"Columbus",2020-12-14,1.07
"Fort Wayne",2020-12-14,1.16
"Elkhart-Goshen",2020-12-14,1.18
"Evansville",2020-12-14,1.41
"Chicago-Naperville-Elgin",2020-12-14,1.06
"Indianapolis-Carmel-Anderson",2020-12-14,1.3
"Kokomo",2020-12-14,1.29
"Lafayette-West Lafayette",2020-12-14,1.31
"Louisville/Jefferson County",2020-12-14,0.79
"Michigan City-La Porte",2020-12-14,0.98
"Muncie",2020-12-14,1.21
"South Bend-Mishawaka",2020-12-14,1.16
"Terre Haute",2020-12-14,1.65
"Bloomington",2020-12-15,1.22
"Cincinnati",2020-12-15,1.14
"Columbus",2020-12-15,0.99
"Fort Wayne",2020-12-15,1.13
"Elkhart-Goshen",2020-12-15,1.11
"Evansville",2020-12-15,1.34
"Chicago-Naperville-Elgin",2020-12-15,0.99
"Indianapolis-Carmel-Anderson",2020-12-15,1.25
"Kokomo",2020-12-15,1.22
"Lafayette-West Lafayette",2020-12-15,1.27
"Louisville/Jefferson County",2020-12-15,0.81
"Michigan City-La Porte",2020-12-15,0.87
"Muncie",2020-12-15,1.3
"South Bend-Mishawaka",2020-12-15,1.12
"Terre Haute",2020-12-15,1.54
"Bloomington",2020-12-16,1.22
"Cincinnati",2020-12-16,1.14
"Columbus",2020-12-16,0.99
"Fort Wayne",2020-12-16,1.06
"Elkhart-Goshen",2020-12-16,1.03
"Evansville",2020-12-16,1.45
"Chicago-Naperville-Elgin",2020-12-16,1
"Indianapolis-Carmel-Anderson",2020-12-16,1.16
"Kokomo",2020-12-16,1.2
"Lafayette-West Lafayette",2020-12-16,1.22
"Louisville/Jefferson County",2020-12-16,0.8
"Michigan City-La Porte",2020-12-16,1.07
"Muncie",2020-12-16,1.28
"South Bend-Mishawaka",2020-12-16,1.03
"Terre Haute",2020-12-16,1.48
"Bloomington",2020-12-17,1.21
"Cincinnati",2020-12-17,1.08
"Columbus",2020-12-17,1.02
"Fort Wayne",2020-12-17,1.03
"Elkhart-Goshen",2020-12-17,1.01
"Evansville",2020-12-17,1.49
"Chicago-Naperville-Elgin",2020-12-17,1
"Indianapolis-Carmel-Anderson",2020-12-17,1.29
"Kokomo",2020-12-17,1.24
"Lafayette-West Lafayette",2020-12-17,1.24
"Louisville/Jefferson County",2020-12-17,0.75
"Michigan City-La Porte",2020-12-17,1.19
"Muncie",2020-12-17,1.06
"South Bend-Mishawaka",2020-12-17,1.13
"Terre Haute",2020-12-17,1.32
"Bloomington",2020-12-18,1.27
"Cincinnati",2020-12-18,1.09
"Columbus",2020-12-18,0.97
"Fort Wayne",2020-12-18,0.98
"Elkhart-Goshen",2020-12-18,0.98
"Evansville",2020-12-18,1.41
"Chicago-Naperville-Elgin",2020-12-18,1.01
"Indianapolis-Carmel-Anderson",2020-12-18,1.22
"Kokomo",2020-12-18,1.17
"Lafayette-West Lafayette",2020-12-18,1.17
"Louisville/Jefferson County",2020-12-18,0.76
"Michigan City-La Porte",2020-12-18,1.12
"Muncie",2020-12-18,0.96
"South Bend-Mishawaka",2020-12-18,1.14
"Terre Haute",2020-12-18,1.13
"Bloomington",2020-12-19,1.26
"Cincinnati",2020-12-19,1.13
"Columbus",2020-12-19,0.98
"Fort Wayne",2020-12-19,0.97
"Elkhart-Goshen",2020-12-19,1.01
"Evansville",2020-12-19,1.27
"Chicago-Naperville-Elgin",2020-12-19,0.98
"Indianapolis-Carmel-Anderson",2020-12-19,1.13
"Kokomo",2020-12-19,1.21
"Lafayette-West Lafayette",2020-12-19,1.11
"Louisville/Jefferson County",2020-12-19,0.77
"Michigan City-La Porte",2020-12-19,1.11
"Muncie",2020-12-19,0.91
"South Bend-Mishawaka",2020-12-19,1.18
"Terre Haute",2020-12-19,1.06
"Bloomington",2020-12-20,1.26
"Cincinnati",2020-12-20,1.09
"Columbus",2020-12-20,0.95
"Fort Wayne",2020-12-20,0.99
"Elkhart-Goshen",2020-12-20,0.86
"Evansville",2020-12-20,1.28
"Chicago-Naperville-Elgin",2020-12-20,0.96
"Indianapolis-Carmel-Anderson",2020-12-20,1.13
"Kokomo",2020-12-20,1.2
"Lafayette-West Lafayette",2020-12-20,1.12
"Louisville/Jefferson County",2020-12-20,0.74
"Michigan City-La Porte",2020-12-20,1.06
"Muncie",2020-12-20,0.92
"South Bend-Mishawaka",2020-12-20,1.16
"Terre Haute",2020-12-20,1.03
"Bloomington",2020-12-21,1.25
"Cincinnati",2020-12-21,1.09
"Columbus",2020-12-21,0.92
"Fort Wayne",2020-12-21,1.11
"Elkhart-Goshen",2020-12-21,0.84
"Evansville",2020-12-21,1.38
"Chicago-Naperville-Elgin",2020-12-21,0.94
"Indianapolis-Carmel-Anderson",2020-12-21,1.08
"Kokomo",2020-12-21,1.18
"Lafayette-West Lafayette",2020-12-21,1.08
"Louisville/Jefferson County",2020-12-21,0.72
"Michigan City-La Porte",2020-12-21,1.08
"Muncie",2020-12-21,0.93
"South Bend-Mishawaka",2020-12-21,1.1
"Terre Haute",2020-12-21,1.14
"Bloomington",2020-12-22,1.21
"Cincinnati",2020-12-22,1.05
"Columbus",2020-12-22,0.92
"Fort Wayne",2020-12-22,1.07
"Elkhart-Goshen",2020-12-22,0.88
"Evansville",2020-12-22,1.36
"Chicago-Naperville-Elgin",2020-12-22,0.94
"Indianapolis-Carmel-Anderson",2020-12-22,1.09
"Kokomo",2020-12-22,1.19
"Lafayette-West Lafayette",2020-12-22,1.09
"Louisville/Jefferson County",2020-12-22,0.75
"Michigan City-La Porte",2020-12-22,1.08
"Muncie",2020-12-22,0.75
"South Bend-Mishawaka",2020-12-22,1.13
"Terre Haute",2020-12-22,1.3
"Bloomington",2020-12-23,1.24
"Cincinnati",2020-12-23,1.04
"Columbus",2020-12-23,0.99
"Fort Wayne",2020-12-23,1.02
"Elkhart-Goshen",2020-12-23,0.83
"Evansville",2020-12-23,1.36
"Chicago-Naperville-Elgin",2020-12-23,0.99
"Indianapolis-Carmel-Anderson",2020-12-23,1.17
"Kokomo",2020-12-23,1.21
"Lafayette-West Lafayette",2020-12-23,1.18
"Louisville/Jefferson County",2020-12-23,0.76
"Michigan City-La Porte",2020-12-23,0.96
"Muncie",2020-12-23,0.77
"South Bend-Mishawaka",2020-12-23,1.16
"Terre Haute",2020-12-23,1.2
"Bloomington",2020-12-24,1.24
"Cincinnati",2020-12-24,1.09
"Columbus",2020-12-24,0.92
"Fort Wayne",2020-12-24,0.95
"Elkhart-Goshen",2020-12-24,0.94
"Evansville",2020-12-24,1.49
"Chicago-Naperville-Elgin",2020-12-24,1.07
"Indianapolis-Carmel-Anderson",2020-12-24,1.2
"Kokomo",2020-12-24,1.15
"Lafayette-West Lafayette",2020-12-24,1.09
"Louisville/Jefferson County",2020-12-24,0.81
"Michigan City-La Porte",2020-12-24,0.81
"Muncie",2020-12-24,0.84
"South Bend-Mishawaka",2020-12-24,1.02
"Terre Haute",2020-12-24,1.16
"Bloomington",2020-12-25,1.14
"Cincinnati",2020-12-25,1.1
"Columbus",2020-12-25,0.95
"Fort Wayne",2020-12-25,0.99
"Elkhart-Goshen",2020-12-25,0.97
"Evansville",2020-12-25,1.49
"Chicago-Naperville-Elgin",2020-12-25,1.05
"Indianapolis-Carmel-Anderson",2020-12-25,1.2
"Kokomo",2020-12-25,1.15
"Lafayette-West Lafayette",2020-12-25,1.03
"Louisville/Jefferson County",2020-12-25,0.75
"Michigan City-La Porte",2020-12-25,0.71
"Muncie",2020-12-25,0.92
"South Bend-Mishawaka",2020-12-25,0.84
"Terre Haute",2020-12-25,1.14
"Bloomington",2020-12-26,1.07
"Cincinnati",2020-12-26,1.07
"Columbus",2020-12-26,0.95
"Fort Wayne",2020-12-26,1
"Elkhart-Goshen",2020-12-26,1.04
"Evansville",2020-12-26,1.51
"Chicago-Naperville-Elgin",2020-12-26,1.03
"Indianapolis-Carmel-Anderson",2020-12-26,1.14
"Kokomo",2020-12-26,1.16
"Lafayette-West Lafayette",2020-12-26,1.08
"Louisville/Jefferson County",2020-12-26,0.76
"Michigan City-La Porte",2020-12-26,0.66
"Muncie",2020-12-26,0.9
"South Bend-Mishawaka",2020-12-26,0.81
"Terre Haute",2020-12-26,1.01
"Bloomington",2020-12-27,1.02
"Cincinnati",2020-12-27,1.14
"Columbus",2020-12-27,0.95
"Fort Wayne",2020-12-27,0.96
"Elkhart-Goshen",2020-12-27,1
"Evansville",2020-12-27,1.43
"Chicago-Naperville-Elgin",2020-12-27,0.95
"Indianapolis-Carmel-Anderson",2020-12-27,1.21
"Kokomo",2020-12-27,1.14
"Lafayette-West Lafayette",2020-12-27,1.06
"Louisville/Jefferson County",2020-12-27,0.75
"Michigan City-La Porte",2020-12-27,0.66
"Muncie",2020-12-27,0.98
"South Bend-Mishawaka",2020-12-27,0.81
"Terre Haute",2020-12-27,1.25
"Bloomington",2020-12-29,0.92
"Cincinnati",2020-12-29,1.28
"Columbus",2020-12-29,0.96
"Fort Wayne",2020-12-29,0.99
"Elkhart-Goshen",2020-12-29,1.09
"Evansville",2020-12-29,1.73
"Chicago-Naperville-Elgin",2020-12-29,1.25
"Indianapolis-Carmel-Anderson",2020-12-29,1.27
"Kokomo",2020-12-29,1.01
"Lafayette-West Lafayette",2020-12-29,1.05
"Louisville/Jefferson County",2020-12-29,0.82
"Michigan City-La Porte",2020-12-29,0.68
"Muncie",2020-12-29,1.05
"South Bend-Mishawaka",2020-12-29,0.64
"Terre Haute",2020-12-29,1.39
"Bloomington",2020-12-30,0.95
"Cincinnati",2020-12-30,1.27
"Columbus",2020-12-30,0.92
"Fort Wayne",2020-12-30,0.97
"Elkhart-Goshen",2020-12-30,1.12
"Evansville",2020-12-30,1.69
"Chicago-Naperville-Elgin",2020-12-30,1.23
"Indianapolis-Carmel-Anderson",2020-12-30,1.19
"Kokomo",2020-12-30,0.97
"Lafayette-West Lafayette",2020-12-30,0.98
"Louisville/Jefferson County",2020-12-30,0.78
"Michigan City-La Porte",2020-12-30,0.66
"Muncie",2020-12-30,1.04
"South Bend-Mishawaka",2020-12-30,0.68
"Terre Haute",2020-12-30,1.41
"Bloomington",2020-12-31,0.94
"Cincinnati",2020-12-31,1.22
"Columbus",2020-12-31,0.92
"Fort Wayne",2020-12-31,0.98
"Elkhart-Goshen",2020-12-31,1.02
"Evansville",2020-12-31,1.65
"Chicago-Naperville-Elgin",2020-12-31,1.22
"Indianapolis-Carmel-Anderson",2020-12-31,1.18
"Kokomo",2020-12-31,0.96
"Lafayette-West Lafayette",2020-12-31,1.04
"Louisville/Jefferson County",2020-12-31,0.74
"Michigan City-La Porte",2020-12-31,0.71
"Muncie",2020-12-31,1.09
"South Bend-Mishawaka",2020-12-31,0.71
"Terre Haute",2020-12-31,1.47
"Bloomington",2021-01-02,0.82
"Cincinnati",2021-01-02,1.07
"Columbus",2021-01-02,0.95
"Fort Wayne",2021-01-02,0.85
"Elkhart-Goshen",2021-01-02,1.01
"Evansville",2021-01-02,1.5
"Chicago-Naperville-Elgin",2021-01-02,1.02
"Indianapolis-Carmel-Anderson",2021-01-02,1.21
"Kokomo",2021-01-02,0.96
"Lafayette-West Lafayette",2021-01-02,1.27
"Louisville/Jefferson County",2021-01-02,0.76
"Michigan City-La Porte",2021-01-02,0.88
"Muncie",2021-01-02,1.45
"South Bend-Mishawaka",2021-01-02,0.65
"Terre Haute",2021-01-02,1.15
"Bloomington",2021-01-03,0.79
"Cincinnati",2021-01-03,1.05
"Columbus",2021-01-03,0.92
"Fort Wayne",2021-01-03,0.85
"Elkhart-Goshen",2021-01-03,0.96
"Evansville",2021-01-03,1.63
"Chicago-Naperville-Elgin",2021-01-03,0.99
"Indianapolis-Carmel-Anderson",2021-01-03,1.15
"Kokomo",2021-01-03,0.93
"Lafayette-West Lafayette",2021-01-03,1.29
"Louisville/Jefferson County",2021-01-03,0.81
"Michigan City-La Porte",2021-01-03,0.86
"Muncie",2021-01-03,1.3
"South Bend-Mishawaka",2021-01-03,0.61
"Terre Haute",2021-01-03,1.08
"Bloomington",2021-01-04,0.77
"Cincinnati",2021-01-04,1.1
"Columbus",2021-01-04,0.89
"Fort Wayne",2021-01-04,0.84
"Elkhart-Goshen",2021-01-04,0.76
"Evansville",2021-01-04,1.57
"Chicago-Naperville-Elgin",2021-01-04,0.99
"Indianapolis-Carmel-Anderson",2021-01-04,1.09
"Kokomo",2021-01-04,0.9
"Lafayette-West Lafayette",2021-01-04,1.34
"Louisville/Jefferson County",2021-01-04,0.78
"Michigan City-La Porte",2021-01-04,0.87
"Muncie",2021-01-04,1.11
"South Bend-Mishawaka",2021-01-04,0.57
"Terre Haute",2021-01-04,0.9
"Bloomington",2021-01-05,0.77
"Cincinnati",2021-01-05,1.1
"Columbus",2021-01-05,0.86
"Fort Wayne",2021-01-05,0.9
"Elkhart-Goshen",2021-01-05,0.73
"Evansville",2021-01-05,1.6
"Chicago-Naperville-Elgin",2021-01-05,0.94
"Indianapolis-Carmel-Anderson",2021-01-05,1.08
"Kokomo",2021-01-05,1.15
"Lafayette-West Lafayette",2021-01-05,1.32
"Louisville/Jefferson County",2021-01-05,0.87
"Michigan City-La Porte",2021-01-05,1.03
"Muncie",2021-01-05,1.15
"South Bend-Mishawaka",2021-01-05,0.66
"Terre Haute",2021-01-05,0.89
"Bloomington",2021-01-06,0.74
"Cincinnati",2021-01-06,1.04
"Columbus",2021-01-06,0.89
"Fort Wayne",2021-01-06,0.96
"Elkhart-Goshen",2021-01-06,0.74
"Evansville",2021-01-06,1.53
"Chicago-Naperville-Elgin",2021-01-06,0.93
"Indianapolis-Carmel-Anderson",2021-01-06,1.08
"Kokomo",2021-01-06,1.18
"Lafayette-West Lafayette",2021-01-06,1.32
"Louisville/Jefferson County",2021-01-06,0.9
"Michigan City-La Porte",2021-01-06,1.01
"Muncie",2021-01-06,1.26
"South Bend-Mishawaka",2021-01-06,0.65
"Terre Haute",2021-01-06,0.82
"Bloomington",2021-01-07,0.98
"Cincinnati",2021-01-07,1.1
"Columbus",2021-01-07,0.76
"Fort Wayne",2021-01-07,0.97
"Elkhart-Goshen",2021-01-07,0.73
"Evansville",2021-01-07,1.4
"Chicago-Naperville-Elgin",2021-01-07,0.99
"Indianapolis-Carmel-Anderson",2021-01-07,1.01
"Kokomo",2021-01-07,1.12
"Lafayette-West Lafayette",2021-01-07,1.33
"Louisville/Jefferson County",2021-01-07,0.82
"Michigan City-La Porte",2021-01-07,0.95
"Muncie",2021-01-07,1.22
"South Bend-Mishawaka",2021-01-07,0.76
"Terre Haute",2021-01-07,0.7
"Bloomington",2021-01-09,0.88
"Cincinnati",2021-01-09,0.94
"Columbus",2021-01-09,0.75
"Fort Wayne",2021-01-09,0.96
"Elkhart-Goshen",2021-01-09,0.63
"Evansville",2021-01-09,1.07
"Chicago-Naperville-Elgin",2021-01-09,0.81
"Indianapolis-Carmel-Anderson",2021-01-09,0.87
"Kokomo",2021-01-09,1.03
"Lafayette-West Lafayette",2021-01-09,1.71
"Louisville/Jefferson County",2021-01-09,0.71
"Michigan City-La Porte",2021-01-09,0.77
"Muncie",2021-01-09,0.92
"South Bend-Mishawaka",2021-01-09,0.85
"Terre Haute",2021-01-09,0.66
"Bloomington",2021-01-12,0.88
"Cincinnati",2021-01-12,0.89
"Columbus",2021-01-12,0.7
"Fort Wayne",2021-01-12,0.96
"Elkhart-Goshen",2021-01-12,0.81
"Evansville",2021-01-12,1.06
"Chicago-Naperville-Elgin",2021-01-12,0.64
"Indianapolis-Carmel-Anderson",2021-01-12,0.75
"Kokomo",2021-01-12,0.89
"Lafayette-West Lafayette",2021-01-12,1.08
"Louisville/Jefferson County",2021-01-12,0.84
"Michigan City-La Porte",2021-01-12,0.96
"Muncie",2021-01-12,1.01
"South Bend-Mishawaka",2021-01-12,0.83
"Terre Haute",2021-01-12,0.69
"Bloomington",2021-01-13,0.78
"Cincinnati",2021-01-13,0.84
"Columbus",2021-01-13,0.65
"Fort Wayne",2021-01-13,0.88
"Elkhart-Goshen",2021-01-13,0.82
"Evansville",2021-01-13,0.98
"Chicago-Naperville-Elgin",2021-01-13,0.58
"Indianapolis-Carmel-Anderson",2021-01-13,0.72
"Kokomo",2021-01-13,0.81
"Lafayette-West Lafayette",2021-01-13,0.95
"Louisville/Jefferson County",2021-01-13,0.84
"Michigan City-La Porte",2021-01-13,0.95
"Muncie",2021-01-13,0.92
"South Bend-Mishawaka",2021-01-13,0.78
"Terre Haute",2021-01-13,0.68
"Bloomington",2021-01-14,0.74
"Cincinnati",2021-01-14,0.86
"Columbus",2021-01-14,0.66
"Fort Wayne",2021-01-14,0.75
"Elkhart-Goshen",2021-01-14,0.84
"Evansville",2021-01-14,0.92
"Chicago-Naperville-Elgin",2021-01-14,0.56
"Indianapolis-Carmel-Anderson",2021-01-14,0.67
"Kokomo",2021-01-14,0.78
"Lafayette-West Lafayette",2021-01-14,0.95
"Louisville/Jefferson County",2021-01-14,0.84
"Michigan City-La Porte",2021-01-14,0.92
"Muncie",2021-01-14,0.82
"South Bend-Mishawaka",2021-01-14,0.78
"Terre Haute",2021-01-14,0.84
"Bloomington",2021-01-15,0.71
"Cincinnati",2021-01-15,0.85
"Columbus",2021-01-15,0.64
"Fort Wayne",2021-01-15,0.75
"Elkhart-Goshen",2021-01-15,0.83
"Evansville",2021-01-15,0.92
"Chicago-Naperville-Elgin",2021-01-15,0.55
"Indianapolis-Carmel-Anderson",2021-01-15,0.68
"Kokomo",2021-01-15,0.74
"Lafayette-West Lafayette",2021-01-15,0.96
"Louisville/Jefferson County",2021-01-15,0.84
"Michigan City-La Porte",2021-01-15,0.9
"Muncie",2021-01-15,0.79
"South Bend-Mishawaka",2021-01-15,0.77
"Terre Haute",2021-01-15,0.84
"Bloomington",2021-01-16,0.64
"Cincinnati",2021-01-16,0.88
"Columbus",2021-01-16,0.61
"Fort Wayne",2021-01-16,0.75
"Elkhart-Goshen",2021-01-16,1.06
"Evansville",2021-01-16,0.73
"Chicago-Naperville-Elgin",2021-01-16,0.51
"Indianapolis-Carmel-Anderson",2021-01-16,0.67
"Kokomo",2021-01-16,0.72
"Lafayette-West Lafayette",2021-01-16,0.59
"Louisville/Jefferson County",2021-01-16,0.82
"Michigan City-La Porte",2021-01-16,0.93
"Muncie",2021-01-16,0.76
"South Bend-Mishawaka",2021-01-16,0.9
"Terre Haute",2021-01-16,0.72
"Bloomington",2021-01-17,0.64
"Cincinnati",2021-01-17,0.89
"Columbus",2021-01-17,0.57
"Fort Wayne",2021-01-17,0.8
"Elkhart-Goshen",2021-01-17,1
"Evansville",2021-01-17,0.68
"Chicago-Naperville-Elgin",2021-01-17,0.51
"Indianapolis-Carmel-Anderson",2021-01-17,0.66
"Kokomo",2021-01-17,0.68
"Lafayette-West Lafayette",2021-01-17,0.56
"Louisville/Jefferson County",2021-01-17,0.83
"Michigan City-La Porte",2021-01-17,0.72
"Muncie",2021-01-17,0.76
"South Bend-Mishawaka",2021-01-17,0.86
"Terre Haute",2021-01-17,1.02
"Bloomington",2021-01-18,0.7
"Cincinnati",2021-01-18,0.84
"Columbus",2021-01-18,0.63
"Fort Wayne",2021-01-18,0.66
"Elkhart-Goshen",2021-01-18,0.83
"Evansville",2021-01-18,0.85
"Chicago-Naperville-Elgin",2021-01-18,0.54
"Indianapolis-Carmel-Anderson",2021-01-18,0.68
"Kokomo",2021-01-18,0.74
"Lafayette-West Lafayette",2021-01-18,0.68
"Louisville/Jefferson County",2021-01-18,0.84
"Michigan City-La Porte",2021-01-18,0.89
"Muncie",2021-01-18,0.78
"South Bend-Mishawaka",2021-01-18,0.77
"Terre Haute",2021-01-18,0.84
"Bloomington",2021-01-19,0.59
"Cincinnati",2021-01-19,0.88
"Columbus",2021-01-19,0.59
"Fort Wayne",2021-01-19,0.68
"Elkhart-Goshen",2021-01-19,1.09
"Evansville",2021-01-19,0.59
"Chicago-Naperville-Elgin",2021-01-19,0.46
"Indianapolis-Carmel-Anderson",2021-01-19,0.65
"Kokomo",2021-01-19,0.67
"Lafayette-West Lafayette",2021-01-19,0.63
"Louisville/Jefferson County",2021-01-19,0.75
"Michigan City-La Porte",2021-01-19,0.74
"Muncie",2021-01-19,0.53
"South Bend-Mishawaka",2021-01-19,0.87
"Terre Haute",2021-01-19,1.08
"Bloomington",2021-01-20,0.56
"Cincinnati",2021-01-20,0.86
"Columbus",2021-01-20,0.6
"Fort Wayne",2021-01-20,0.63
"Elkhart-Goshen",2021-01-20,0.98
"Evansville",2021-01-20,0.6
"Chicago-Naperville-Elgin",2021-01-20,0.47
"Indianapolis-Carmel-Anderson",2021-01-20,0.65
"Kokomo",2021-01-20,0.65
"Lafayette-West Lafayette",2021-01-20,0.65
"Louisville/Jefferson County",2021-01-20,0.77
"Michigan City-La Porte",2021-01-20,0.73
"Muncie",2021-01-20,0.51
"South Bend-Mishawaka",2021-01-20,0.92
"Terre Haute",2021-01-20,1.06
"Bloomington",2021-01-21,0.6
"Cincinnati",2021-01-21,0.88
"Columbus",2021-01-21,0.61
"Fort Wayne",2021-01-21,0.64
"Elkhart-Goshen",2021-01-21,0.96
"Evansville",2021-01-21,0.61
"Chicago-Naperville-Elgin",2021-01-21,0.51
"Indianapolis-Carmel-Anderson",2021-01-21,0.67
"Kokomo",2021-01-21,0.66
"Lafayette-West Lafayette",2021-01-21,0.63
"Louisville/Jefferson County",2021-01-21,0.77
"Michigan City-La Porte",2021-01-21,0.7
"Muncie",2021-01-21,0.5
"South Bend-Mishawaka",2021-01-21,0.92
"Terre Haute",2021-01-21,1
"Bloomington",2021-01-22,0.58
"Cincinnati",2021-01-22,0.89
"Columbus",2021-01-22,0.59
"Fort Wayne",2021-01-22,0.61
"Elkhart-Goshen",2021-01-22,0.8
"Evansville",2021-01-22,0.68
"Chicago-Naperville-Elgin",2021-01-22,0.52
"Indianapolis-Carmel-Anderson",2021-01-22,0.69
"Kokomo",2021-01-22,0.63
"Lafayette-West Lafayette",2021-01-22,0.7
"Louisville/Jefferson County",2021-01-22,0.77
"Michigan City-La Porte",2021-01-22,0.84
"Muncie",2021-01-22,0.43
"South Bend-Mishawaka",2021-01-22,0.87
"Terre Haute",2021-01-22,0.91
"Bloomington",2021-01-23,0.43
"Cincinnati",2021-01-23,0.91
"Columbus",2021-01-23,0.6
"Fort Wayne",2021-01-23,0.6
"Elkhart-Goshen",2021-01-23,0.73
"Evansville",2021-01-23,0.69
"Chicago-Naperville-Elgin",2021-01-23,0.52
"Indianapolis-Carmel-Anderson",2021-01-23,0.68
"Kokomo",2021-01-23,0.65
"Lafayette-West Lafayette",2021-01-23,0.65
"Louisville/Jefferson County",2021-01-23,0.73
"Michigan City-La Porte",2021-01-23,0.83
"Muncie",2021-01-23,0.55
"South Bend-Mishawaka",2021-01-23,0.87
"Terre Haute",2021-01-23,0.87
"Bloomington",2021-01-25,0.49
"Cincinnati",2021-01-25,0.71
"Columbus",2021-01-25,0.67
"Fort Wayne",2021-01-25,0.66
"Elkhart-Goshen",2021-01-25,0.59
"Evansville",2021-01-25,0.87
"Chicago-Naperville-Elgin",2021-01-25,0.54
"Indianapolis-Carmel-Anderson",2021-01-25,0.75
"Kokomo",2021-01-25,0.72
"Lafayette-West Lafayette",2021-01-25,0.76
"Louisville/Jefferson County",2021-01-25,0.56
"Michigan City-La Porte",2021-01-25,0.61
"Muncie",2021-01-25,0.58
"South Bend-Mishawaka",2021-01-25,0.72
"Terre Haute",2021-01-25,0.54
"Bloomington",2021-01-26,0.48
"Cincinnati",2021-01-26,0.68
"Columbus",2021-01-26,0.65
